,x,y,w,h
0,7.39622641509434,12.679245283018867,12.528301886792452,16.60377358490566
1,20.9811320754717,12.679245283018867,12.226415094339622,12.226415094339622
2,33.50943396226415,12.679245283018867,9.81132075471698,12.226415094339622
3,43.77358490566038,13.132075471698112,13.735849056603772,11.471698113207546
4,58.11320754716981,12.679245283018867,10.716981132075471,12.226415094339622
5,69.58490566037736,13.132075471698112,10.264150943396226,11.471698113207546
6,78.64150943396226,13.132075471698112,13.886792452830187,11.773584905660377
7,93.43396226415094,12.679245283018867,12.377358490566037,12.226415094339622
8,106.11320754716981,12.679245283018867,9.81132075471698,12.226415094339622
9,116.22641509433961,13.132075471698112,13.735849056603772,11.471698113207546
10,130.41509433962264,13.132075471698112,13.886792452830187,11.471698113207546
11,133.43396226415095,7.849056603773585,8.150943396226415,4.377358490566038
