,x,y,w,h
0,7.39622641509434,8.30188679245283,9.81132075471698,12.075471698113207
1,17.50943396226415,8.60377358490566,11.320754716981131,11.471698113207546
2,29.28301886792453,8.30188679245283,12.226415094339622,12.075471698113207
3,41.660377358490564,8.60377358490566,13.735849056603772,11.471698113207546
4,55.39622641509434,8.60377358490566,12.830188679245282,14.943396226415095
5,69.13207547169812,8.30188679245283,12.226415094339622,12.075471698113207
6,81.50943396226415,8.30188679245283,12.528301886792452,16.452830188679243
7,94.64150943396226,8.60377358490566,11.320754716981131,11.471698113207546
8,106.26415094339622,8.60377358490566,13.735849056603772,11.471698113207546
9,120.45283018867924,8.60377358490566,11.320754716981131,11.471698113207546
10,130.86792452830187,8.60377358490566,6.4905660377358485,11.471698113207546
11,137.50943396226415,8.60377358490566,12.679245283018867,11.471698113207546
